siteID,labno,dateOn,dateOff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,Na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,flagBr,Br,svol,ppt,subppt,valcode,invalcode,modifiedOn
NH02,NS3997SW,"1999-01-12 17:30","1999-01-19 20:55",199901,4.670,10.800," ",.014," ",.007," ",.003," ",.046," ",.020," ",.830," ",.100," ",.610,0,-9,5345.500,78.740,78.740,"w ","            ",2000-03-01
NH02,NS4102SW,"1999-01-19 20:55","1999-01-26 16:25",199901,4.480,17.000," ",.025," ",.007," ",.005," ",.062," ",.060," ",.970," ",.130," ",1.140,0,-9,1555.900,24.130,24.130,"w ","            ",2000-03-01
NH02,NS4379SW,"1999-01-26 16:30","1999-02-02 13:15",199901,4.400,18.700," ",.028," ",.004," ",.003," ",.035," ",.020," ",2.610," ",.090," ",.180,0,-9,673.200,10.668,10.668,"w ","            ",2000-03-01
NH02,NS4594SW,"1999-02-02 13:15","1999-02-09 18:30",199902,4.580,12.100," ",.017," ",.005," ",.003," ",.047," ",.040," ",1.080," ",.130," ",.540,0,-9,1671.900,24.892,24.892,"w ","            ",2000-03-01
NH02,NS4781SW,"1999-02-09 18:30","1999-02-16 14:10",199902,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,263.900,3.810,3.810,"  ","c           ",2000-03-01
NH02,NS5035SW,"1999-02-16 14:10","1999-02-23 15:40",199902,4.170,39.000," ",.106," ",.030," ",.024," ",.206," ",.340," ",3.520," ",.470," ",2.240,0,-9,521.500,7.874,7.874,"w ","            ",2000-03-01
NH02,NS5289SW,"1999-02-23 15:40","1999-03-02 18:30",199902,4.820,7.400," ",.014," ",.004," ",.003," ",.024," ",.020," ",.390," ",.050," ",.480,0,-9,1742.000,27.178,27.178,"w ","            ",2000-03-01
NH02,NS5422SW,"1999-03-02 18:30","1999-03-07 20:30",199903,4.560,17.500," ",.068," ",.063," ",.022," ",.518," ",.090," ",.950," ",.970," ",1.030,0,-9,3027.900,46.990,46.990,"w ","            ",2000-03-01
NH02,NS5478SW,"1999-03-07 20:30","1999-03-09 15:45",199903,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",2000-03-01
NH02,NS5712SW,"1999-03-09 15:45","1999-03-16 12:00",199903,4.730,11.000," ",.088," ",.014," ",.009," ",.095," ",.120," ",.950," ",.130," ",.730,0,-9,337.600,9.398,9.398,"w ","            ",2000-03-01
NH02,NS5920SW,"1999-03-16 12:00","1999-03-23 12:00",199903,4.680,14.300," ",.076," ",.065," ",.036," ",.527," ",.070," ",.690," ",.990," ",.890,0,-9,2318.500,34.544,34.544,"w ","            ",2000-03-01
NH02,NS6180SW,"1999-03-23 12:05","1999-03-30 15:05",199903,5.370,2.600," ",.049," ",.005," ",.003," ",.008," ",.020," ",.080," ",.030," ",.160,0,-9,626.700,9.906,9.906,"w ","            ",2000-03-01
NH02,NS6385SW,"1999-03-30 15:05","1999-04-06 12:40",199904,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,370.000,5.334,5.334,"  ","c           ",2000-03-01
NH02,NS6580SW,"1999-04-06 12:45","1999-04-13 12:00",199904,4.170,43.200," ",.432," ",.058," ",.029," ",.065," ",.700," ",4.680," ",.180," ",3.290,0,-9,272.900,4.318,4.318,"w ","            ",2000-03-01
NH02,NS6832SW,"1999-04-13 12:05","1999-04-20 13:50",199904,4.170,37.100," ",.115," ",.016," ",.027," ",.021," ",.360," ",3.580," ",.060," ",2.270,0,-9,467.400,6.858,6.858,"w ","            ",2000-03-01
NH02,NS7090SW,"1999-04-20 13:55","1999-04-27 14:50",199904,4.620,18.100," ",.296," ",.042," ",.034," ",.021," ",.390," ",1.100," ",.060," ",2.190,0,-9,207.600,3.556,3.556,"w ","            ",2000-03-01
NH02,NS7303SW,"1999-04-27 14:55","1999-05-04 13:40",199905,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-7.000,.127,"t ","            ",
NH02,NS7535SW,"1999-05-04 13:45","1999-05-11 13:15",199905,4.780,10.000," ",.092," ",.015," ",.015," ",.060," ",.070," ",.640," ",.120," ",.800,0,-9,1507.000,23.622,23.622,"w ","            ",
NH02,NS7678SW,"1999-05-11 13:15","1999-05-18 13:05",199905,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
NH02,NS7973SW,"1999-05-18 13:10","1999-05-25 13:40",199905,4.700,10.600," ",.021," ",.007,<,.003," ",.036," ",.060," ",.590," ",.080," ",.760,0,-9,5799.000,87.122,87.122,"w ","            ",
NH02,NS8214SW,"1999-05-25 13:40","1999-06-01 14:00",199905,4.280,29.100," ",.111," ",.018," ",.024," ",.007," ",.220," ",2.480," ",.060," ",1.880,0,-9,465.400,6.350,6.350,"w ","            ",
NH02,NS8441SW,"1999-06-01 14:05","1999-06-08 13:25",199906,4.160,38.700," ",.159," ",.034," ",.086," ",.056," ",.610," ",2.470," ",.140," ",3.660,0,-9,2082.900,30.480,30.480,"w ","            ",
NH02,NS8656SW,"1999-06-08 13:30","1999-06-15 12:15",199906,4.650,11.800," ",.034," ",.013," ",.042," ",.066," ",.080," ",.680," ",.090," ",.880,0,-9,2285.900,33.782,33.782,"w ","            ",
NH02,NS8891SW,"1999-06-15 12:20","1999-06-22 14:05",199906,4.620,14.300," ",.085," ",.010," ",.035," ",.024," ",.180," ",1.380," ",.070," ",.850,0,-9,512.000,7.366,7.366,"w ","            ",
NH02,NS9146SW,"1999-06-22 14:10","1999-06-29 11:15",199906,-9.000,-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,316.500,4.318,4.318,"  ","c           ",
NH02,NS9333SW,"1999-06-29 11:30","1999-07-06 12:05",199907,4.600,14.800," ",.052," ",.011," ",.012," ",.040," ",.190," ",.940," ",.060," ",1.230,0,-9,2061.200,30.226,30.226,"w ","            ",
NH02,NS9560SW,"1999-07-06 12:10","1999-07-13 15:05",199907,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1736.100,30.988,30.988,"  ","u           ",
NH02,NS9832SW,"1999-07-13 15:10","1999-07-20 14:05",199907,4.500,17.900," ",.110," ",.013," ",.005," ",.024," ",.280," ",.920," ",.050," ",1.690,0,-9,1194.300,17.780,17.780,"w ","            ",
NH02,NT0070SW,"1999-07-20 14:05","1999-07-27 10:35",199907,4.480,18.400," ",.090," ",.010," ",.010," ",.008," ",.220," ",1.370," ",.050," ",1.350,0,-9,1491.200,21.844,21.844,"w ","            ",
NH02,NT0285SW,"1999-07-27 10:40","1999-08-03 11:00",199907,4.210,32.800," ",.185," ",.026," ",.021," ",.040," ",.140," ",2.480," ",.120," ",2.320,0,-9,141.000,2.540,2.540,"w ","            ",
NH02,NT0539SW,"1999-08-03 11:05","1999-08-10 16:55",199908,4.040,49.700," ",.098," ",.018,<,.003," ",.021," ",.300," ",2.690," ",.100," ",3.850,0,-9,2040.800,29.972,29.972,"w ","            ",
NH02,NT0738SW,"1999-08-10 21:30","1999-08-17 13:30",199908,4.030,54.400," ",.089," ",.022," ",.017," ",.104," ",.670," ",2.850," ",.170," ",5.000,0,-9,1697.300,25.908,25.908,"w ","            ",
NH02,NT0999SW,"1999-08-17 13:50","1999-08-25 13:35",199908,4.700,11.600," ",.144," ",.010," ",.009," ",.026," ",.100," ",1.080," ",.060," ",.750,0,-9,664.800,9.652,9.652,"w ","            ",
NH02,NT1153SW,"1999-08-25 13:35","1999-08-31 11:40",199908,4.250,29.000," ",.092," ",.011," ",.009," ",.049," ",.120," ",2.310," ",.140," ",1.670,0,-9,319.200,4.826,4.826,"w ","            ",
NH02,NT1423SW,"1999-08-31 11:45","1999-09-07 11:10",199909,4.610,13.500," ",.057," ",.029," ",.014," ",.256," ",.070," ",.690," ",.450," ",.980,0,-9,574.100,8.890,8.890,"w ","            ",
NH02,NT1648SW,"1999-09-07 11:15","1999-09-14 14:50",199909,4.540,15.800," ",.022," ",.008," ",.005," ",.051," ",.120," ",.730," ",.080," ",1.360,0,-9,4254.300,63.500,63.500,"w ","            ",
NH02,NT1894SW,"1999-09-14 14:50","1999-09-21 13:45",199909,4.900,7.100," ",.022,<,.003," ",.011," ",.011," ",.030," ",.420,<,.030," ",.460,0,-9,8387.200,142.240,142.240,"w ","            ",
NH02,NT2088SW,"1999-09-21 13:45","1999-09-28 19:00",199909,4.600,13.200," ",.090," ",.006," ",.004," ",.006," ",.090," ",.950," ",.040," ",.950,0,-9,1090.300,16.510,16.510,"w ","            ",
NH02,NT2340SW,"1999-09-28 19:05","1999-10-05 11:25",199910,4.670,13.200," ",.118," ",.036," ",.195," ",.143,<,.020,<,.030," ",.280," ",.890,0,-9,2620.100,38.608,38.608,"w ","            ",
NH02,NT2563SW,"1999-10-05 11:30","1999-10-12 12:10",199910,4.310,24.500," ",.076," ",.010," ",.008," ",.040," ",.210," ",2.040," ",.050," ",1.580,0,-9,496.200,7.366,7.366,"w ","            ",
NH02,NT2818SW,"1999-10-12 12:15","1999-10-19 13:00",199910,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1275.600,-9.990,18.789,"  ","c           ",
NH02,NT3048SW,"1999-10-19 13:05","1999-10-26 13:20",199910,4.750,10.600," ",.025," ",.012," ",.005," ",.095," ",.040," ",.780," ",.150," ",.630,0,-9,2876.900,42.926,42.926,"w ","            ",
NH02,NT3227SW,"1999-10-26 13:25","1999-11-02 15:00",199910,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
NH02,NT3514SW,"1999-11-02 15:35","1999-11-09 13:15",199911,4.710,15.200," ",.053," ",.058," ",.027," ",.531," ",.120," ",.560," ",.910," ",1.200,0,-9,1851.800,26.162,26.162,"w ","            ",
NH02,NT3720SW,"1999-11-09 13:20","1999-11-16 12:00",199911,4.260,38.700," ",.336," ",.042," ",.028," ",.060," ",1.140," ",4.460," ",.150," ",3.360,0,-9,936.700,20.828,20.828,"w ","            ",
NH02,NT3895SW,"1999-11-16 12:05","1999-11-23 12:55",199911,4.450,22.300," ",.043," ",.022," ",.015," ",.174," ",.230," ",2.060," ",.250," ",1.330,0,-9,509.100,7.366,7.366,"w ","            ",
NH02,NT4170SW,"1999-11-23 13:00","1999-11-30 13:20",199911,4.490,17.800," ",.047," ",.025," ",.013," ",.229," ",.150," ",1.290," ",.410," ",1.130,0,-9,2340.800,35.052,35.052,"w ","            ",
NH02,NT4418SW,"1999-11-30 13:25","1999-12-07 15:25",199912,4.170,41.400," ",.171," ",.027," ",.019," ",.167," ",.300," ",4.191," ",.300," ",2.199,0,-9,388.100,5.588,5.588,"w ","            ",
NH02,NT4614SW,"1999-12-07 17:30","1999-12-14 13:05",199912,4.240,34.200," ",.037," ",.006," ",.013," ",.017," ",.340," ",2.903," ",.161," ",1.929,0,-9,787.200,12.192,12.192,"w ","            ",
NH02,NT4844SW,"1999-12-14 13:10","1999-12-21 13:35",199912,4.820,8.200," ",.022," ",.014," ",.006," ",.130,<,.020," ",.378," ",.228," ",.492,0,-9,2063.000,30.480,30.480,"w ","            ",
NH02,NT5113SW,"1999-12-21 13:40","1999-12-28 14:10",199912,4.530,25.300," ",.540," ",.077,<,.014," ",.211," ",.340," ",4.980," ",.390," ",1.090,0,-9,21.000,.762,.762,wa,"            ",2002-06-10
NH02,NT5295SW,"1999-12-28 14:10","2000-01-04 20:05",200001,4.320,26.700," ",.050," ",.009," ",.013," ",.082," ",.292," ",1.622," ",.192," ",2.188,0,-9,2180.600,31.496,31.496,"w ","            ",
NH02,NT5571SW,"2000-01-04 20:05","2000-01-11 13:50",200001,4.630,13.000," ",.057," ",.009," ",.004," ",.049," ",.049," ",1.106," ",.108," ",.630,0,-9,1622.900,24.892,24.892,"w ","            ",
NH02,NT5768SW,"2000-01-11 13:55","2000-01-18 12:25",200001,4.210,33.600," ",.175," ",.021," ",.014," ",.165," ",.198," ",4.285," ",.369," ",.843,0,-9,1036.500,17.018,17.018,"w ","            ",
NH02,NT5963SW,"2000-01-18 12:30","2000-01-25 12:40",200001,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,14.700,2.540,2.540,"  ","v           ",
NH02,NT6225SW,"2000-01-25 12:45","2000-02-01 13:45",200001,5.020,7.200," ",.022," ",.007,<,.003," ",.075,<,.020," ",.614," ",.130," ",.303,0,-9,646.100,25.908,25.908,"w ","            ",
NH02,NT6449SW,"2000-02-01 14:15","2000-02-08 15:10",200002,4.170,42.300," ",.097," ",.012," ",.016," ",.178," ",1.022," ",5.167," ",.434," ",2.708,0,-9,42.100,1.778,1.778,"w ","            ",
NH02,NT6723SW,"2000-02-08 15:15","2000-02-15 12:40",200002,4.450,18.600," ",.043," ",.005," ",.005," ",.040," ",.209," ",1.605," ",.161," ",1.106,0,-9,3062.500,46.736,46.736,"w ","            ",
NH02,NT6950SW,"2000-02-15 12:45","2000-02-22 12:50",200002,4.650,11.700," ",.041," ",.006,<,.003," ",.043," ",.079," ",1.163," ",.083," ",.572,0,-9,1239.300,22.098,22.098,"w ","            ",
NH02,NT7163SW,"2000-02-22 12:55","2000-02-29 11:55",200002,4.500,17.100," ",.020," ",.005," ",.009," ",.036," ",.161," ",.950," ",.075," ",1.394,0,-9,1947.800,30.988,30.988,"w ","            ",
NH02,NT7352SW,"2000-02-29 12:00","2000-03-07 14:15",200003,3.910,65.100," ",.186," ",.034," ",.017," ",.151," ",.480," ",8.304," ",.204," ",2.475,0,-9,143.200,3.302,3.302,"w ","            ",
NH02,NT7621SW,"2000-03-07 14:20","2000-03-14 15:55",200003,4.650,13.900," ",.117," ",.011," ",.010," ",.043," ",.199," ",1.099," ",.081," ",1.219,0,-9,2427.100,37.846,37.846,"w ","            ",
NH02,NT7869SW,"2000-03-14 16:00","2000-03-21 14:50",200003,4.650,11.800," ",.023,<,.003,<,.003," ",.012," ",.112," ",1.108," ",.028," ",.619,0,-9,1177.100,17.780,17.780,"w ","            ",
NH02,NT8095SW,"2000-03-21 15:10","2000-03-28 18:50",200003,4.700,13.000," ",.046," ",.011," ",.008," ",.063," ",.113," ",.824," ",.123," ",.847,0,-9,2095.200,30.734,30.734,"w ","            ",
NH02,NT8369SW,"2000-03-28 18:55","2000-04-04 14:55",200004,4.300,26.200," ",.058," ",.009," ",.008," ",.039," ",.233," ",1.367," ",.076," ",2.317,0,-9,3644.500,55.880,55.880,"w ","            ",
NH02,NT8572SW,"2000-04-04 15:00","2000-04-11 13:35",200004,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,4703.500,73.152,73.152,"  ","c           ",
NH02,NT8813SW,"2000-04-11 13:40","2000-04-18 14:35",200004,4.100,38.300," ",.059," ",.007,<,.003," ",.028," ",.211," ",3.645," ",.098," ",1.813,0,-9,628.900,8.128,8.128,"w ","            ",
NH02,NT9008SW,"2000-04-18 14:40","2000-04-25 12:50",200004,4.830,8.400," ",.057," ",.008," ",.007," ",.029," ",.065," ",.611," ",.057," ",.624,0,-9,3169.100,49.276,49.276,"w ","            ",
NH02,NT9263SW,"2000-04-25 12:55","2000-05-02 16:55",200004,4.490,18.400," ",.114," ",.018," ",.011," ",.013," ",.282," ",1.687," ",.055," ",1.362,0,-9,1119.000,19.304,19.304,"w ","            ",
NH02,NT9460SW,"2000-05-02 17:00","2000-05-09 14:10",200005,4.420,28.800," ",.178," ",.040," ",.124," ",.087," ",.521," ",1.925," ",.139," ",3.065,0,-9,1844.100,27.432,27.432,"w ","            ",
NH02,NT9768SW,"2000-05-09 14:15","2000-05-16 17:10",200005,4.480,20.500," ",.173," ",.033," ",.104," ",.075," ",.453," ",1.425," ",.087," ",2.172,0,-9,2861.600,42.418,42.418,"w ","            ",
NH02,NT9980SW,"2000-05-16 17:10","2000-05-23 12:35",200005,4.200,36.200," ",.090," ",.015," ",.035," ",.046," ",.616," ",1.843," ",.102," ",3.702,0,-9,1276.300,18.796,18.796,"w ","            ",
NH02,NU0200SW,"2000-05-23 12:35","2000-05-30 18:20",200005,4.560,15.000," ",.032," ",.010," ",.075," ",.006," ",.054," ",.931," ",.029," ",.994,0,-9,1764.000,24.638,24.638,"w ","            ",
NH02,NU0386SW,"2000-05-30 18:20","2000-06-06 14:25",200006,4.390,26.500," ",.173," ",.028," ",.063," ",.022," ",.737," ",2.299," ",.087," ",2.565,0,-9,272.500,3.810,3.810,"w ","            ",
NH02,NU0623SW,"2000-06-06 14:30","2000-06-13 12:30",200006,4.610,17.000," ",.133," ",.035," ",.028," ",.154," ",.372," ",1.139," ",.276," ",1.731,0,-9,2100.500,32.512,32.512,"w ","            ",
NH02,NU0871SW,"2000-06-13 12:35","2000-06-20 12:45",200006,4.590,13.600," ",.048," ",.009," ",.024," ",.008,<,.020," ",.784," ",.035," ",.920,0,-9,548.000,9.144,9.144,"w ","            ",
NH02,NU1092SW,"2000-06-20 12:50","2000-06-27 16:55",200006,4.230,32.500," ",.137," ",.024," ",.037," ",.050," ",.315," ",1.811," ",.114," ",2.882,0,-9,1087.800,14.732,14.732,"w ","            ",
NH02,NU1259SW,"2000-06-27 17:00","2000-07-04 12:20",200007,4.350,23.500," ",.083," ",.012," ",.019," ",.005," ",.226," ",1.516," ",.059," ",1.856,0,-9,933.100,13.462,13.462,"w ","            ",
NH02,NU1633SW,"2000-07-04 12:25","2000-07-11 11:20",200007,4.780,9.000," ",.034," ",.004," ",.011," ",.007," ",.111," ",.619," ",.026," ",.660,0,-9,857.200,13.208,13.208,"w ","            ",
NH02,NU1864SW,"2000-07-11 11:25","2000-07-18 14:05",200007,4.610,14.200," ",.042," ",.016," ",.006," ",.134," ",.040," ",.836," ",.262," ",.859,0,-9,883.900,13.462,13.462,"w ","            ",
NH02,NU2039SW,"2000-07-18 14:10","2000-07-25 12:50",200007,4.470,21.600," ",.188," ",.033," ",.012," ",.009," ",.361," ",1.593," ",.059," ",2.114,0,-9,525.200,7.620,7.620,"w ","            ",
NH02,NU2271SW,"2000-07-25 12:55","2000-08-01 12:40",200007,4.930,5.700,<,.009,<,.003,<,.003,<,.003," ",.023," ",.488," ",.017," ",.168,0,-9,3405.700,50.546,50.546,"w ","            ",
NH02,NU2503SW,"2000-08-01 12:50","2000-08-08 11:45",200008,4.130,38.800," ",.090," ",.007," ",.015," ",.009," ",.506," ",2.066," ",.062," ",3.583,0,-9,1292.300,19.812,19.812,"w ","            ",
NH02,NU2764SW,"2000-08-08 11:50","2000-08-15 14:00",200008,4.660,12.300," ",.052," ",.007," ",.008," ",.013," ",.097," ",.826," ",.039," ",.784,0,-9,2442.300,35.560,35.560,"w ","            ",
NH02,NU3015SW,"2000-08-15 14:05","2000-08-22 13:20",200008,4.400,22.900," ",.093," ",.012," ",.019," ",.020," ",.337," ",1.473," ",.066," ",1.830,0,-9,378.200,5.842,5.842,"w ","            ",
NH02,NU3216SW,"2000-08-22 13:25","2000-08-29 13:00",200008,4.210,32.200," ",.053," ",.008," ",.011," ",.029," ",.394," ",1.867," ",.074," ",2.765,0,-9,1593.400,23.876,23.876,"w ","            ",
NH02,NU3423SW,"2000-08-29 13:05","2000-09-05 14:25",200009,3.990,55.300," ",.064," ",.010," ",.015," ",.032," ",.663," ",2.469," ",.121," ",5.763,0,-9,266.500,4.572,4.572,"w ","            ",
NH02,NU3672SW,"2000-09-05 14:30","2000-09-12 14:30",200009,3.600,129.900," ",.324," ",.040," ",.025," ",.141," ",.484," ",7.469," ",.362," ",10.549,0,-9,43.700,.762,.762,"w ","            ",
NH02,NU3919SW,"2000-09-12 14:35","2000-09-19 13:55",200009,4.490,15.600," ",.021," ",.004,<,.003," ",.018," ",.102," ",.726," ",.035," ",1.285,0,-9,4958.000,72.390,72.390,"w ","            ",
NH02,NU4133SW,"2000-09-19 14:00","2000-09-26 13:10",200009,4.110,40.200," ",.074," ",.010," ",.014," ",.040," ",.313," ",2.985," ",.115," ",2.811,0,-9,494.100,7.366,7.366,"w ","            ",
NH02,NU4419SW,"2000-09-26 13:15","2000-10-03 13:05",200009,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"d ","            ",
NH02,NU4634SW,"2000-10-03 13:10","2000-10-10 13:50",200010,4.630,11.300," ",.022,<,.003," ",.009,<,.003," ",.030," ",.610," ",.021," ",.789,0,-9,1761.300,27.686,27.686,"w ","            ",
NH02,NU4886SW,"2000-10-10 13:55","2000-10-17 13:30",200010,4.980,5.500," ",.027,<,.003,<,.003," ",.017," ",.087," ",.298," ",.037," ",.449,0,-9,809.300,12.954,12.954,"w ","            ",
NH02,NU5117SW,"2000-10-17 13:35","2000-10-24 12:35",200010,4.430,18.900," ",.016,<,.003," ",.008," ",.012," ",.224," ",.783," ",.043," ",1.773,0,-9,1737.200,25.400,25.400,"w ","            ",
NH02,NU5354SW,"2000-10-24 12:40","2000-10-31 14:45",200010,5.240,4.000," ",.047," ",.008," ",.014," ",.025," ",.072," ",.230," ",.041," ",.369,0,-9,244.200,6.858,6.858,"w ","            ",
NH02,NU5551SW,"2000-10-31 14:50","2000-11-07 15:35",200011,4.150,33.700," ",.059," ",.009," ",.015," ",.024," ",.331," ",4.283," ",.084," ",1.149,0,-9,1039.400,16.510,16.510,"w ","            ",
NH02,NU5887SW,"2000-11-07 15:40","2000-11-14 12:00",200011,4.910,6.200," ",.011,<,.003,<,.003," ",.005,<,.020," ",.405," ",.018," ",.366,0,-9,1681.400,26.924,26.924,"w ","            ",
NH02,NU6018SW,"2000-11-14 12:05","2000-11-21 16:05",200011,4.360,21.000," ",.018,<,.003," ",.004," ",.006," ",.145," ",1.507," ",.051," ",1.340,0,-9,1692.700,26.162,26.162,"w ","            ",
NH02,NU6321SW,"2000-11-21 16:10","2000-11-28 12:05",200011,4.900,6.800," ",.023," ",.007," ",.005," ",.076,<,.020," ",.526," ",.126," ",.312,0,-9,991.200,17.018,17.018,"w ","            ",
NH02,NU6519SW,"2000-11-28 12:10","2000-12-05 14:50",200012,4.200,33.900," ",.089," ",.010," ",.008," ",.027," ",.117," ",4.545," ",.068," ",.732,0,-9,112.000,2.794,2.794,"w ","            ",
NH02,NU6750SW,"2000-12-05 14:55","2000-12-12 19:55",200012,4.270,26.800," ",.037," ",.005," ",.009," ",.048," ",.139," ",1.882," ",.095," ",1.656,0,-9,1364.700,21.082,21.082,"w ","            ",
NH02,NU6997SW,"2000-12-12 20:00","2000-12-19 13:10",200012,4.960,6.000," ",.014," ",.009," ",.005," ",.108,<,.020," ",.350," ",.190," ",.288,0,-9,6423.000,96.774,96.774,"w ","            ",
NH02,NU7207SW,"2000-12-19 13:10","2000-12-26 13:20",200012,4.730,9.700," ",.060," ",.005," ",.018," ",.026," ",.070," ",1.110," ",.050," ",.350,0,-9,449.500,8.890,8.890,"w ","            ",2002-06-15
NH02,NU7444SW,"2000-12-26 13:20","2001-01-02 13:55",200012,5.040,5.100," ",.030," ",.006," ",.005," ",.045,<,.020," ",.400," ",.080," ",.240,0,-9,144.800,3.810,3.810,"w ","            ",2002-06-15
NH02,NU7696SW,"2001-01-02 14:00","2001-01-09 16:10",200101,4.340,22.900," ",.020," ",.004," ",.003," ",.100," ",.040," ",2.820," ",.170," ",.430,0,-9,309.100,5.842,5.842,"w ","            ",2002-06-15
NH02,NU7949SW,"2001-01-09 16:15","2001-01-16 19:20",200101,4.270,26.300," ",.020," ",.004," ",.005," ",.045," ",.110," ",2.290," ",.130," ",1.250,0,-9,596.700,12.446,12.446,"w ","            ",2002-06-15
NH02,NU8219SW,"2001-01-16 19:25","2001-01-23 13:50",200101,4.180,34.500," ",.110," ",.011," ",.009," ",.083," ",.130," ",2.460," ",.140," ",2.330,0,-9,145.900,2.540,2.540,"w ","            ",2002-06-15
NH02,NU8407SW,"2001-01-23 13:55","2001-01-30 12:50",200101,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,2.000,.508,.508,"  ","v           ",2002-06-15
NH02,NU8697SW,"2001-01-30 12:55","2001-02-06 16:10",200102,4.580,14.600," ",.040," ",.004," ",.004," ",.020," ",.080," ",1.360," ",.060," ",.630,0,-9,3311.000,70.358,70.358,"w ","            ",2002-06-15
NH02,NU8939SW,"2001-02-06 16:15","2001-02-13 15:10",200102,4.270,29.900," ",.050," ",.006," ",.009," ",.025," ",.200," ",1.750," ",.100," ",2.100,0,-9,1310.700,19.812,19.812,"w ","            ",2002-06-15
NH02,NU9135SW,"2001-02-13 15:15","2001-02-20 12:30",200102,4.460,18.900," ",.050," ",.005," ",.007," ",.031," ",.170," ",1.990," ",.070," ",.830,0,-9,413.300,6.858,6.858,"w ","            ",2002-06-15
